"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Users\user\AppData\Local\Temp\deference_bandit_exp0\experiment_0_bandit_base.nlogox"
"experiment-0-bandit-peer-check"
"08/01/2026 09:06:19:347 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","run-seed","world-mode","peer-sharing?","[step]","actual-seed","hidden-world","ticks","expert-total-pulls","total-lay-pulls","expert-truth-mass-at-25","expert-recommendation-score-at-25","expert-informative-observations-at-25","mean-lay-truth-mass-at-25","mean-lay-recommendation-score-at-25","mean-lay-informative-observations-at-25","mean-lay-archive-size-at-25","mean-lay-posterior-truth-mass","cumulative-lay-correct-choice-rate","mean-lay-cumulative-regret","mean-lay-realized-payoff","mean-lay-b-pulls","mean-lay-informative-observations","final-window-wrong-choice-rate","finite-horizon-error-persistence-rate","run-finite-horizon-persistent-error?","expert-posterior-truth-mass","expert-recommendation-accuracy","expert-thompson-correct-rate","expert-cumulative-regret","expert-b-pull-rate","lay-a-reward-rate","lay-b-reward-rate","expert-a-reward-rate","expert-b-reward-rate","mean-peer-messages-received","mean-unique-evidence-count","duplicate-message-count","maximum-belief-identity-error","maximum-regret-identity-error","network-structure-valid?","message-accounting-valid?","evidence-provenance-valid?"
"462","310462","B-good","true","500","310462","B-good","500","125","5000","0.9854295854981023","1","99","0.8619199790581922","0.95","59.4","75","0.9999999999999979","0.984","0.40000000000000024","0.5642","492","1474","0","0","false","0.9854295854981023","1","0.792","1.3000000000000012","0.792","0.5375","0.5646341463414634","0.34615384615384615","0.6060606060606061","998","1498","0","9.947598300641403E-14","0","true","true","true"
"463","310463","B-good","true","500","310463","B-good","500","125","5000","0.8588821376227943","1","87","0.7435978407495959","0.9","45.9","75","0.9999999978857751","0.956","1.100000000000001","0.5404","478","1432","0","0","false","0.8588821376227943","1","0.696","1.9000000000000017","0.696","0.4409090909090909","0.5449790794979079","0.5526315789473685","0.5517241379310345","998","1498","0","7.105427357601002E-14","0","true","true","true"
"464","310464","B-good","true","500","310464","B-good","500","125","5000","0.55","1","41","0.6534665577365606","0.8","41.4","75","0.9999999999991436","0.9536","1.160000000000001","0.5472","476.8","1428.4","0","0","false","0.55","1","0.328","4.199999999999994","0.328","0.4224137931034483","0.5532718120805369","0.5","0.5121951219512195","998","1498","0","7.815970093361102E-14","9.769962616701378E-15","true","true","true"
"465","310465","B-good","true","500","310465","B-good","500","125","5000","0.4009900990099009","0","44","0.6509609867288646","0.7","43.2","75","0.9999999996473031","0.9424","1.4400000000000004","0.5432","471.2","1411.6","0","0","false","0.4009900990099009","0","0.352","4.0499999999999945","0.352","0.5104166666666666","0.5452037351443124","0.5308641975308642","0.4772727272727273","998","1498","0","7.105427357601002E-14","8.881784197001252E-15","true","true","true"
"466","310466","B-good","true","500","310466","B-good","500","125","5000","0.9174389747697416","1","108","0.7681107747202427","1","42.6","75","0.9999999999776712","0.97","0.7500000000000007","0.5488","485","1453","0","0","false","0.9174389747697416","1","0.864","0.8500000000000008","0.864","0.47333333333333333","0.5511340206185567","0.5294117647058824","0.5555555555555556","998","1498","0","9.237055564881302E-14","0","true","true","true"
"467","310467","B-good","true","500","310467","B-good","500","125","5000","0.9680589764391282","1","115","0.48548735941555315","0.5","39.3","75","0.9999999999676706","0.8986","2.5349999999999993","0.5516","449.3","1345.9","0","0","false","0.9680589764391282","1","0.92","0.5000000000000004","0.92","0.5187376725838264","0.5553082572891164","0.3","0.5739130434782609","998","1498","0","7.815970093361102E-14","1.2434497875801753E-14","true","true","true"
"468","310468","B-good","true","500","310468","B-good","500","125","5000","0.44999999999999996","0","31","0.9154636301729887","1","61.2","75","0.9999999998697394","0.9872","0.3200000000000003","0.5532","493.6","1478.8","0","0","false","0.44999999999999996","0","0.248","4.699999999999992","0.248","0.65625","0.5518638573743923","0.5425531914893617","0.4838709677419355","998","1498","0","8.526512829121202E-14","1.2434497875801753E-14","true","true","true"
"469","310469","B-good","true","500","310469","B-good","500","125","5000","0.44999999999999996","0","39","0.721322323593804","0.8","47.1","75","0.9981921993949561","0.8294","4.265000000000016","0.5356","414.7","1242.1","0.016","0","false","0.44999999999999996","0","0.312","4.299999999999994","0.312","0.49941383352872215","0.5430431637328189","0.5348837209302325","0.48717948717948717","998","1498","0","6.394884621840902E-14","1.1723955140041653E-13","true","true","true"
"470","310470","B-good","true","500","310470","B-good","500","125","5000","0.646116504854369","1","63","0.6932765472295833","0.7","43.2","75","0.9999951978138503","0.8806","2.9849999999999977","0.5368","440.3","1318.9","0","0","false","0.646116504854369","1","0.504","3.099999999999998","0.504","0.507537688442211","0.5407676584147172","0.5483870967741935","0.5238095238095238","998","1498","0","7.815970093361102E-14","1.9539925233402755E-14","true","true","true"
"471","310471","B-good","true","500","310471","B-good","500","125","5000","0.5990099009900991","1","70","0.7016528374012199","0.8","48.9","75","0.999940135852453","0.814","4.650000000000008","0.5288","407","1219","0","0","false","0.5990099009900991","1","0.56","2.749999999999999","0.56","0.46774193548387094","0.5427518427518427","0.4909090909090909","0.5142857142857142","998","1498","0","5.6843418860808015E-14","6.394884621840902E-14","true","true","true"
"472","310472","B-good","true","500","310472","B-good","500","125","5000","0.7317174011812813","1","63","0.5355521523376984","0.5","44.1","75","0.9999999840543096","0.9566","1.0850000000000009","0.5476","478.3","1432.9","0","0","false","0.7317174011812813","1","0.504","3.099999999999998","0.504","0.4930875576036866","0.5500731758310684","0.5483870967741935","0.5396825396825397","998","1498","0","9.237055564881302E-14","4.884981308350689E-15","true","true","true"
"473","310473","B-good","true","500","310473","B-good","500","125","5000","0.23076011223611606","0","44","0.5790277076644947","0.55","39.3","75","0.9999999988310101","0.8894","2.764999999999997","0.558","444.7","1332.1","0","0","false","0.23076011223611606","0","0.352","4.0499999999999945","0.352","0.5443037974683544","0.5597031706768608","0.5061728395061729","0.4318181818181818","998","1498","0","1.0658141036401503E-13","1.7763568394002505E-14","true","true","true"
"474","310474","B-good","true","500","310474","B-good","500","125","5000","0.8814994686598715","1","54","0.6533672936804484","0.75","43.2","75","0.9999999998812823","0.9532","1.170000000000001","0.549","476.6","1427.8","0","0","false","0.8814994686598715","1","0.432","3.5499999999999963","0.432","0.5170940170940171","0.5505665127989928","0.5352112676056338","0.5925925925925926","998","1498","0","7.815970093361102E-14","7.105427357601002E-15","true","true","true"
"475","310475","B-good","true","500","310475","B-good","500","125","5000","0.9880470865159074","1","106","0.5798292835145297","0.5","44.1","75","0.9999978346444806","0.8352","4.120000000000005","0.5362","417.6","1250.8","0","0","false","0.9880470865159074","1","0.848","0.9500000000000008","0.848","0.5121359223300971","0.540948275862069","0.5263157894736842","0.6037735849056604","998","1498","0","6.394884621840902E-14","7.283063041541027E-14","true","true","true"
"476","310476","B-good","true","500","310476","B-good","500","125","5000","0.44999999999999996","0","67","0.5763835414551945","0.7","42.9","75","0.8902486657747168","0.72","7.000000000000021","0.5224","360","1078.2","0.108","0.1","false","0.44999999999999996","0","0.536","2.8999999999999986","0.536","0.485","0.5369444444444444","0.5","0.4925373134328358","998","1498","0","8.526512829121202E-14","1.4921397450962104E-13","true","true","true"
"477","310477","B-good","true","500","310477","B-good","500","125","5000","0.2682825988187187","0","47","0.7873390238162405","0.9","52.5","75","0.9999999997599085","0.9716","0.7100000000000007","0.5508","485.8","1455.4","0","0","false","0.2682825988187187","0","0.376","3.899999999999995","0.376","0.5422535211267606","0.5510498147385755","0.48717948717948717","0.44680851063829785","998","1498","0","7.815970093361102E-14","8.43769498715119E-15","true","true","true"
"478","310478","B-good","true","500","310478","B-good","500","125","5000","0.55","1","49","0.6669222653506172","0.8","41.4","75","0.9999999998842386","0.9164","2.089999999999999","0.5492","458.2","1372.6","0","0","false","0.55","1","0.392","3.7999999999999954","0.392","0.4904306220095694","0.554561326931471","0.4342105263157895","0.5102040816326531","998","1498","0","8.526512829121202E-14","1.2434497875801753E-14","true","true","true"
"479","310479","B-good","true","500","310479","B-good","500","125","5000","0.8029278364278081","1","83","0.798232556842694","0.9","45","75","0.9999999987672071","0.973","0.6750000000000005","0.5472","486.5","1457.5","0","0","false","0.8029278364278081","1","0.664","2.1000000000000014","0.664","0.45925925925925926","0.5496402877697841","0.5","0.5421686746987951","998","1498","0","8.526512829121202E-14","4.440892098500626E-16","true","true","true"
"480","310480","B-good","true","500","310480","B-good","500","125","5000","0.9530265597482369","1","81","0.5461682787998664","0.5","42","75","0.9999999996900673","0.9106","2.234999999999998","0.5448","455.3","1363.9","0","0","false","0.9530265597482369","1","0.648","2.200000000000001","0.648","0.5078299776286354","0.5484296068526247","0.4772727272727273","0.5925925925925926","998","1498","0","7.105427357601002E-14","1.0658141036401503E-14","true","true","true"
"481","310481","B-good","true","500","310481","B-good","500","125","5000","0.2682825988187187","0","79","0.6729889721703295","1","38.7","75","0.9999999999377781","0.9446","1.3850000000000005","0.5442","472.3","1414.9","0","0","false","0.2682825988187187","0","0.632","2.3000000000000007","0.632","0.5234657039711191","0.5454160491213212","0.5","0.46835443037974683","998","1498","0","5.6843418860808015E-14","4.440892098500626E-15","true","true","true"
"483","310483","B-good","true","500","310483","B-good","500","125","5000","0.646116504854369","1","79","0.770305719183211","0.8","48.6","75","0.9999999999998502","0.9642","0.8950000000000007","0.5546","482.1","1444.3","0","0","false","0.646116504854369","1","0.632","2.3000000000000007","0.632","0.4748603351955307","0.5575606720597387","0.4782608695652174","0.5189873417721519","998","1498","0","7.815970093361102E-14","1.3322676295501878E-15","true","true","true"
"482","310482","B-good","true","500","310482","B-good","500","125","5000","0.9174389747697416","1","96","0.7307850779588039","0.8","43.5","75","0.9999996760357952","0.9404","1.4900000000000002","0.5392","470.2","1408.6","0","0","false","0.9174389747697416","1","0.768","1.4500000000000013","0.768","0.48322147651006714","0.5427477669076989","0.3793103448275862","0.5625","998","1498","0","8.526512829121202E-14","7.105427357601002E-15","true","true","true"
"484","310484","B-good","true","500","310484","B-good","500","125","5000","0.9901990435157576","1","81","0.7450662017133862","0.85","43.8","75","0.9999999999811884","0.9694","0.7650000000000008","0.552","484.7","1452.1","0","0","false","0.9901990435157576","1","0.648","2.200000000000001","0.648","0.4444444444444444","0.5553950897462347","0.5909090909090909","0.6419753086419753","998","1498","0","1.0658141036401503E-13","8.881784197001252E-16","true","true","true"
"485","310485","B-good","true","500","310485","B-good","500","125","5000","0.23076011223611606","0","38","0.3791771950615959","0.15","33.9","75","0.9992527751602639","0.7902","5.2449999999999966","0.545","395.1","1183.3","0.002","0","false","0.23076011223611606","0","0.304","4.349999999999993","0.304","0.5109628217349858","0.55403695267021","0.5057471264367817","0.42105263157894735","998","1498","0","9.237055564881302E-14","2.398081733190338E-14","true","true","true"
"486","310486","B-good","true","500","310486","B-good","500","125","5000","0.7692398877638839","1","100","0.7592374628722796","1","42.6","75","0.9999999787596175","0.9392","1.5199999999999994","0.545","469.6","1406.8","0","0","false","0.7692398877638839","1","0.8","1.250000000000001","0.8","0.4967105263157895","0.5481260647359455","0.6","0.53","998","1498","0","7.815970093361102E-14","1.0658141036401503E-14","true","true","true"
"487","310487","B-good","true","500","310487","B-good","500","125","5000","0.167233038696648","0","28","0.89634125676029","1","50.1","75","0.9999999960494602","0.9734","0.6650000000000007","0.551","486.7","1458.1","0","0","false","0.167233038696648","0","0.224","4.849999999999992","0.224","0.46616541353383456","0.5533182658722006","0.4020618556701031","0.35714285714285715","998","1498","0","9.947598300641403E-14","1.2434497875801753E-14","true","true","true"
"488","310488","B-good","true","500","310488","B-good","500","125","5000","0.9314206186232206","1","97","0.5579688245934527","0.7","37.8","75","0.9999999906983383","0.893","2.6749999999999976","0.5444","446.5","1337.5","0","0","false","0.9314206186232206","1","0.776","1.4000000000000012","0.776","0.508411214953271","0.5487122060470325","0.4642857142857143","0.5670103092783505","998","1498","0","9.237055564881302E-14","1.7763568394002505E-14","true","true","true"
"489","310489","B-good","true","500","310489","B-good","500","125","5000","0.832766961303352","1","80","0.8701480258978057","1","51","75","0.9999999999999941","0.9742","0.6450000000000005","0.5646","487.1","1459.3","0","0","false","0.832766961303352","1","0.64","2.250000000000001","0.64","0.4418604651162791","0.5678505440361322","0.5333333333333333","0.55","998","1498","0","1.1368683772161603E-13","8.881784197001252E-16","true","true","true"
"490","310490","B-good","true","500","310490","B-good","500","125","5000","0.646116504854369","1","77","0.5522585502254527","0.6","38.4","75","0.9999999940217545","0.872","3.1999999999999966","0.5382","436","1306","0","0","false","0.646116504854369","1","0.616","2.4000000000000004","0.616","0.5109375","0.5422018348623853","0.6041666666666666","0.5194805194805194","998","1498","0","6.039613253960852E-14","2.042810365310288E-14","true","true","true"
"491","310491","B-good","true","500","310491","B-good","500","125","5000","0.8588821376227943","1","91","0.7284346301237095","0.95","42.6","75","0.9999999999999993","0.961","0.9750000000000009","0.5638","480.5","1439.5","0","0","false","0.8588821376227943","1","0.728","1.7000000000000015","0.728","0.517948717948718","0.5656607700312175","0.29411764705882354","0.5494505494505495","998","1498","0","9.237055564881302E-14","0","true","true","true"
"492","310492","B-good","true","500","310492","B-good","500","125","5000","0.832766961303352","1","80","0.873647752500758","1","51.6","75","0.9999999998472398","0.9706","0.7350000000000008","0.5458","485.3","1453.9","0","0","false","0.832766961303352","1","0.64","2.250000000000001","0.64","0.5510204081632653","0.5456418710076242","0.4666666666666667","0.55","998","1498","0","7.105427357601002E-14","8.881784197001252E-16","true","true","true"
"493","310493","B-good","true","500","310493","B-good","500","125","5000","0.9854295854981023","1","93","0.6329056887857191","0.7","35.1","75","0.9999999992051029","0.9426","1.435000000000001","0.5412","471.3","1411.9","0","0","false","0.9854295854981023","1","0.744","1.6000000000000014","0.744","0.4564459930313589","0.546361128792701","0.5","0.6129032258064516","998","1498","0","7.815970093361102E-14","3.552713678800501E-15","true","true","true"
"494","310494","B-good","true","500","310494","B-good","500","125","5000","0.6905480615036318","1","82","0.7250148100521895","0.9","43.8","75","0.9999999999988993","0.9122","2.1949999999999985","0.5532","456.1","1366.3","0","0","false","0.6905480615036318","1","0.656","2.1500000000000012","0.656","0.5193621867881549","0.556456917342688","0.5116279069767442","0.524390243902439","998","1498","0","7.815970093361102E-14","1.7763568394002505E-14","true","true","true"
"496","310496","B-good","true","500","310496","B-good","500","125","5000","0.9737137791228572","1","116","0.37703280122105876","0.3","28.2","75","0.9999999593051168","0.7804","5.490000000000001","0.5402","390.2","1168.6","0","0","false","0.9737137791228572","1","0.928","0.4500000000000004","0.928","0.5154826958105647","0.5471553049718093","0.4444444444444444","0.5775862068965517","998","1498","0","5.6843418860808015E-14","3.197442310920451E-14","true","true","true"
"495","310495","B-good","true","500","310495","B-good","500","125","5000","0.832766961303352","1","76","0.6621527547560969","0.75","40.5","75","0.999999999924834","0.9228","1.929999999999999","0.5434","461.4","1382.2","0","0","false","0.832766961303352","1","0.608","2.45","0.608","0.48186528497409326","0.5485478977026441","0.4897959183673469","0.5526315789473685","998","1498","0","7.105427357601002E-14","1.2434497875801753E-14","true","true","true"
"497","310497","B-good","true","500","310497","B-good","500","125","5000","0.9431811237123936","1","82","0.6665123495165678","0.75","39.6","75","0.9999999999987301","0.9554","1.1150000000000007","0.5592","477.7","1431.1","0","0","false","0.9431811237123936","1","0.656","2.1500000000000012","0.656","0.48878923766816146","0.562486916474775","0.4186046511627907","0.5853658536585366","998","1498","0","1.1368683772161603E-13","3.1086244689504383E-15","true","true","true"
"498","310498","B-good","true","500","310498","B-good","500","125","5000","0.9737137791228572","1","90","0.8386008491420844","1","44.4","75","0.9999999999996574","0.9662","0.8450000000000006","0.5462","483.1","1447.3","0","0","false","0.9737137791228572","1","0.72","1.7500000000000016","0.72","0.41420118343195267","0.5508176361001863","0.4","0.6","998","1498","0","6.394884621840902E-14","1.7763568394002505E-15","true","true","true"
"499","310499","B-good","true","500","310499","B-good","500","125","5000","0.167233038696648","0","40","0.6107747172509089","0.65","39.3","75","0.9999999999970386","0.9486","1.2850000000000008","0.5562","474.3","1420.9","0","0","false","0.167233038696648","0","0.32","4.249999999999994","0.32","0.5252918287937743","0.5578747628083491","0.5411764705882353","0.4","998","1498","0","8.526512829121202E-14","9.769962616701378E-15","true","true","true"
"500","310500","B-good","true","500","310500","B-good","500","125","5000","0.6905480615036318","1","62","0.5610692294541306","0.5","40.5","75","0.9999976624634108","0.795","5.124999999999995","0.5412","397.5","1190.5","0","0","false","0.6905480615036318","1","0.496","3.1499999999999977","0.496","0.5229268292682927","0.5459119496855346","0.6190476190476191","0.532258064516129","998","1498","0","8.526512829121202E-14","2.5757174171303632E-14","true","true","true"
"501","310001","B-bad","true","500","310001","B-bad","500","125","5000","0.6905480615036318","1","32","0.6173373639944553","0.75","31.5","75","0.9786055096378805","0.8722","3.194999999999996","0.5058","63.9","191.3","0.03","0","false","0.6905480615036318","1","0.744","1.6000000000000008","0.256","0.5157074065581289","0.4381846635367762","0.4838709677419355","0.4375","998","1498","0","4.440892098500626E-15","9.769962616701378E-15","true","true","true"
"502","310002","B-bad","true","500","310002","B-bad","500","125","5000","0.5990099009900991","1","46","0.42480464013697716","0.3","44.7","75","0.9758305365563771","0.8648","3.3799999999999955","0.4874","67.6","202.8","0.044","0","false","0.5990099009900991","1","0.632","2.3","0.368","0.4935245143385754","0.44822485207100593","0.569620253164557","0.4782608695652174","998","1498","0","2.6645352591003757E-15","1.865174681370263E-14","true","true","true"
"503","310003","B-bad","true","500","310003","B-bad","500","125","5000","0.353883495145631","0","69","0.7082317934713692","0.8","24.9","75","0.962785894612483","0.9108","2.2299999999999986","0.4844","44.6","133.2","0.044","0","false","0.353883495145631","0","0.448","3.4499999999999957","0.552","0.4898989898989899","0.4282511210762332","0.5178571428571429","0.5217391304347826","998","1498","0","1.7763568394002505E-15","6.217248937900877E-15","true","true","true"
"504","310004","B-bad","true","500","310004","B-bad","500","125","5000","0.1185005313401285","0","104","0.6754053605742866","0.8","30.3","75","0.8681604999020436","0.7922","5.194999999999998","0.4918","103.9","311.1","0.098","0","false","0.1185005313401285","0","0.168","5.1999999999999895","0.832","0.49558192375662713","0.4773820981713186","0.6666666666666666","0.5480769230769231","998","1498","0","2.6645352591003757E-15","1.5987211554602254E-14","true","true","true"
"505","310005","B-bad","true","500","310005","B-bad","500","125","5000","0.55","1","57","0.5617747238237223","0.55","31.5","75","0.8507417641817607","0.7028","7.430000000000033","0.5016","148.6","445.6","0.128","0.1","false","0.55","1","0.544","2.849999999999998","0.456","0.5099601593625498","0.48183041722745623","0.4852941176470588","0.49122807017543857","998","1498","0","1.7763568394002505E-15","1.8118839761882555E-13","true","true","true"
"506","310006","B-bad","true","500","310006","B-bad","500","125","5000","0.832766961303352","1","60","0.768695954845361","1","26.1","75","0.9842366781734422","0.9248","1.8799999999999997","0.479","37.6","112.8","0.012","0","false","0.832766961303352","1","0.52","2.9999999999999973","0.48","0.4850778546712803","0.40425531914893614","0.5538461538461539","0.43333333333333335","998","1498","0","1.7763568394002505E-15","3.9968028886505635E-15","true","true","true"
"507","310007","B-bad","true","500","310007","B-bad","500","125","5000","0.832766961303352","1","54","0.6661713865784724","0.7","35.7","75","0.9528996979603395","0.8562","3.5949999999999953","0.4892","71.9","215.7","0.042","0","false","0.832766961303352","1","0.568","2.6999999999999984","0.432","0.4940434477925718","0.4603616133518776","0.4507042253521127","0.42592592592592593","998","1498","0","8.881784197001252E-16","1.2434497875801753E-14","true","true","true"
"508","310008","B-bad","true","500","310008","B-bad","500","125","5000","0.646116504854369","1","51","0.6150078128347878","0.7","29.1","75","0.9686384768410787","0.8228","4.429999999999994","0.489","88.6","265.8","0.034","0","false","0.646116504854369","1","0.592","2.549999999999999","0.408","0.4948954788526981","0.4616252821670429","0.5405405405405406","0.47058823529411764","998","1498","0","3.552713678800501E-15","1.5987211554602254E-14","true","true","true"
"509","310009","B-bad","true","500","310009","B-bad","500","125","5000","0.9009100727155935","1","39","0.5244839195511926","0.6","37.5","75","0.9473659518780586","0.858","3.5499999999999945","0.4886","71","213","0.062","0","false","0.9009100727155935","1","0.688","1.950000000000001","0.312","0.4937062937062937","0.45774647887323944","0.4883720930232558","0.358974358974359","998","1498","0","2.6645352591003757E-15","1.2434497875801753E-14","true","true","true"
"510","310010","B-bad","true","500","310010","B-bad","500","125","5000","0.8029278364278081","1","39","0.5053503031498007","0.55","36.9","75","0.9696623343644643","0.8166","4.585","0.4934","91.7","274.9","0.036","0","false","0.8029278364278081","1","0.688","1.950000000000001","0.312","0.4996326230712711","0.46564885496183206","0.46511627906976744","0.41025641025641024","998","1498","0","8.881784197001252E-16","5.5067062021407764E-14","true","true","true"
"511","310011","B-bad","true","500","310011","B-bad","500","125","5000","0.8029278364278081","1","25","0.7522129835057607","1","27.6","75","0.9125987540764251","0.874","3.149999999999996","0.4794","63","188.8","0.124","0","false","0.8029278364278081","1","0.8","1.2500000000000004","0.2","0.4821510297482838","0.4603174603174603","0.42","0.36","998","1498","0","8.881784197001252E-16","1.3322676295501878E-14","true","true","true"
"512","310012","B-bad","true","500","310012","B-bad","500","125","5000","0.8588821376227943","1","31","0.4861355235622197","0.5","29.1","75","0.8974875050486792","0.8492","3.7699999999999947","0.4928","75.4","225.8","0.096","0","false","0.8588821376227943","1","0.752","1.5500000000000007","0.248","0.49788035798398494","0.46419098143236076","0.43617021276595747","0.3548387096774194","998","1498","0","8.881784197001252E-16","1.7763568394002505E-14","true","true","true"
"513","310013","B-bad","true","500","310013","B-bad","500","125","5000","0.769239887763884","1","52","0.6256625101016468","0.8","29.7","75","0.9420758002073997","0.8094","4.7649999999999935","0.483","95.3","285.7","0.078","0","false","0.769239887763884","1","0.584","2.5999999999999988","0.416","0.4855448480355819","0.472193074501574","0.4657534246575342","0.4423076923076923","998","1498","0","8.881784197001252E-16","1.2434497875801753E-14","true","true","true"
"514","310014","B-bad","true","500","310014","B-bad","500","125","5000","0.6905480615036318","1","48","0.7368656509262619","0.9","27.6","75","0.9660872937634156","0.8712","3.219999999999996","0.4906","64.4","193","0.028","0","false","0.6905480615036318","1","0.616","2.3999999999999995","0.384","0.4970156106519743","0.4472049689440994","0.4675324675324675","0.4583333333333333","998","1498","0","2.6645352591003757E-15","1.0658141036401503E-14","true","true","true"
"515","310015","B-bad","true","500","310015","B-bad","500","125","5000","0.08256102523025843","0","104","0.46304339373362674","0.3","36.6","75","0.9723168233963783","0.8128","4.680000000000005","0.4896","93.6","280.6","0.03","0","false","0.08256102523025843","0","0.168","5.1999999999999895","0.832","0.4987696850393701","0.4497863247863248","0.47619047619047616","0.5576923076923077","998","1498","0","5.329070518200751E-15","5.3290705182007514E-14","true","true","true"
"516","310016","B-bad","true","500","310016","B-bad","500","125","5000","0.400990099009901","0","44","0.7414525220925061","1","29.7","75","0.9709065377632091","0.8826","2.934999999999997","0.4918","58.7","176.1","0.032","0","false","0.400990099009901","0","0.648","2.2","0.352","0.4983004758667573","0.44293015332197616","0.5802469135802469","0.5227272727272727","998","1498","0","2.6645352591003757E-15","1.3322676295501878E-14","true","true","true"
"517","310017","B-bad","true","500","310017","B-bad","500","125","5000","0.769239887763884","1","24","0.5896799242740656","0.6","41.7","75","0.9649150404526402","0.8428","3.9299999999999953","0.499","78.6","235.8","0.036","0","false","0.769239887763884","1","0.808","1.2000000000000004","0.192","0.50640721404841","0.4592875318066158","0.504950495049505","0.375","998","1498","0","8.881784197001252E-16","1.0658141036401503E-14","true","true","true"
"518","310018","B-bad","true","500","310018","B-bad","500","125","5000","0.7317174011812813","1","31","0.6079279887756746","0.75","35.1","75","0.9745847752999129","0.8762","3.0949999999999958","0.4992","61.9","185.7","0.032","0","false","0.7317174011812813","1","0.752","1.5500000000000007","0.248","0.5067336224606255","0.4458804523424879","0.46808510638297873","0.41935483870967744","998","1498","0","2.6645352591003757E-15","1.3322676295501878E-14","true","true","true"
"519","310019","B-bad","true","500","310019","B-bad","500","125","5000","0.832766961303352","1","48","0.5497158081164715","0.6","37.8","75","0.968248213509533","0.8666","3.334999999999996","0.4848","66.7","200.1","0.022","0","false","0.832766961303352","1","0.616","2.3999999999999995","0.384","0.49019155319639973","0.4497751124437781","0.4805194805194805","0.4166666666666667","998","1498","0","1.7763568394002505E-15","1.3322676295501878E-14","true","true","true"
"520","310020","B-bad","true","500","310020","B-bad","500","125","5000","0.8814994686598714","1","26","0.6606291942193476","0.8","33.6","75","0.9733786381379138","0.8618","3.4549999999999974","0.4976","69.1","207.1","0.022","0","false","0.8814994686598714","1","0.792","1.3000000000000005","0.208","0.5049895567417034","0.4515195369030391","0.494949494949495","0.3076923076923077","998","1498","0","1.7763568394002505E-15","1.7763568394002505E-14","true","true","true"
"521","310021","B-bad","true","500","310021","B-bad","500","125","5000","0.8814994686598714","1","30","0.5936582975026996","0.7","34.5","75","0.8984285095494977","0.841","3.974999999999997","0.4946","79.5","238.5","0.07","0","false","0.8814994686598714","1","0.76","1.5000000000000007","0.24","0.4991676575505351","0.47044025157232705","0.4842105263157895","0.3333333333333333","998","1498","0","8.881784197001252E-16","1.687538997430238E-14","true","true","true"
"522","310022","B-bad","true","500","310022","B-bad","500","125","5000","0.8814994686598714","1","28","0.7043611568236597","0.9","29.7","75","0.9692928268319868","0.8628","3.429999999999997","0.4892","68.6","205.8","0.04","0","false","0.8814994686598714","1","0.776","1.4000000000000006","0.224","0.4960593416782568","0.446064139941691","0.4845360824742268","0.32142857142857145","998","1498","0","3.552713678800501E-15","1.3322676295501878E-14","true","true","true"
"523","310023","B-bad","true","500","310023","B-bad","500","125","5000","0.8814994686598714","1","50","0.5698414420515456","0.65","30.9","75","0.9713628992097375","0.8066","4.835000000000005","0.5022","96.7","290.1","0.03","0","false","0.8814994686598714","1","0.6","2.499999999999999","0.4","0.5105380609967766","0.4674250258531541","0.4533333333333333","0.4","998","1498","0","8.881784197001252E-16","4.796163466380676E-14","true","true","true"
"524","310024","B-bad","true","500","310024","B-bad","500","125","5000","0.5990099009900991","1","44","0.5084368687950112","0.5","38.1","75","0.9620447665839377","0.8676","3.309999999999995","0.4838","66.2","198.4","0.028","0","false","0.5990099009900991","1","0.648","2.2","0.352","0.48939603503918855","0.4471299093655589","0.5925925925925926","0.4772727272727273","998","1498","0","5.329070518200751E-15","1.5987211554602254E-14","true","true","true"
"525","310025","B-bad","true","500","310025","B-bad","500","125","5000","0.031941023560871806","0","85","0.752728443241554","1","35.7","75","0.9747037977713866","0.8994","2.5149999999999975","0.501","50.3","150.9","0.024","0","false","0.031941023560871806","0","0.32","4.249999999999993","0.68","0.5087836335334668","0.43141153081510936","0.425","0.6","998","1498","0","1.7763568394002505E-15","7.993605777301127E-15","true","true","true"
"526","310026","B-bad","true","500","310026","B-bad","500","125","5000","0.832766961303352","1","34","0.5844398746584527","0.85","32.4","75","0.8481751284796559","0.7786","5.535000000000006","0.5016","110.7","331.7","0.126","0.1","false","0.832766961303352","1","0.728","1.7000000000000008","0.272","0.5093758027228359","0.4742547425474255","0.5384615384615384","0.38235294117647056","998","1498","0","3.552713678800501E-15","5.861977570020827E-14","true","true","true"
"527","310027","B-bad","true","500","310027","B-bad","500","125","5000","0.8588821376227943","1","23","0.5885362398623364","0.6","34.2","75","0.973237089688053","0.8438","3.9049999999999976","0.486","78.1","234.3","0.032","0","false","0.8588821376227943","1","0.816","1.1500000000000004","0.184","0.4927707987674804","0.4494238156209987","0.45098039215686275","0.30434782608695654","998","1498","0","2.6645352591003757E-15","2.1316282072803006E-14","true","true","true"
"528","310028","B-bad","true","500","310028","B-bad","500","125","5000","0.9174389747697416","1","32","0.7348722204994291","0.9","29.4","75","0.9749917038751036","0.9156","2.1099999999999985","0.4944","42.2","126.6","0.022","0","false","0.9174389747697416","1","0.744","1.6000000000000008","0.256","0.5019659239842726","0.41232227488151657","0.5591397849462365","0.3125","998","1498","0","2.6645352591003757E-15","7.993605777301127E-15","true","true","true"
