"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Users\user\AppData\Local\Temp\deference_bandit_exp0\experiment_0_bandit_base.nlogox"
"experiment-0-bandit-main-final"
"08/01/2026 08:59:56:478 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","run-seed","world-mode","peer-sharing?","[step]","actual-seed","hidden-world","ticks","expert-total-pulls","total-lay-pulls","expert-truth-mass-at-25","expert-recommendation-score-at-25","expert-informative-observations-at-25","mean-lay-truth-mass-at-25","mean-lay-recommendation-score-at-25","mean-lay-informative-observations-at-25","mean-lay-archive-size-at-25","mean-lay-posterior-truth-mass","cumulative-lay-correct-choice-rate","mean-lay-cumulative-regret","mean-lay-realized-payoff","mean-lay-b-pulls","mean-lay-informative-observations","final-window-wrong-choice-rate","finite-horizon-error-persistence-rate","run-finite-horizon-persistent-error?","expert-posterior-truth-mass","expert-recommendation-accuracy","expert-thompson-correct-rate","expert-cumulative-regret","expert-b-pull-rate","lay-a-reward-rate","lay-b-reward-rate","expert-a-reward-rate","expert-b-reward-rate","mean-peer-messages-received","mean-unique-evidence-count","duplicate-message-count","maximum-belief-identity-error","maximum-regret-identity-error","network-structure-valid?","message-accounting-valid?","evidence-provenance-valid?"
"123","310123","B-good","true","500","310123","B-good","500","125","5000","0.9970395529930917","1","111","0.5618922091597346","0.5","45","75","0.9964434370854127","0.7694","5.765000000000017","0.5236","384.7","1152.1","0.01","0","false","0.9970395529930917","1","0.888","0.7000000000000006","0.888","0.48742411101474414","0.5344424226670133","0.5","0.6306306306306306","998","1498","0","4.973799150320701E-14","8.171241461241152E-14","true","true","true"
"124","310124","B-good","true","500","310124","B-good","500","125","5000","0.3094519384963682","0","74","0.5127711377787509","0.45","41.1","75","0.9999999999994265","0.895","2.6249999999999982","0.5548","447.5","1340.5","0","0","false","0.3094519384963682","0","0.592","2.55","0.592","0.5466666666666666","0.5557541899441341","0.5294117647058824","0.47297297297297297","998","1498","0","7.105427357601002E-14","2.220446049250313E-14","true","true","true"
"125","310125","B-good","true","500","310125","B-good","500","125","5000","0.9174389747697416","1","92","0.9049873631314179","1","53.4","75","0.9999996594732268","0.9136","2.159999999999997","0.5404","456.8","1368.4","0","0","false","0.9174389747697416","1","0.736","1.6500000000000015","0.736","0.5115740740740741","0.5431260945709282","0.48484848484848486","0.5652173913043478","998","1498","0","9.237055564881302E-14","2.5757174171303632E-14","true","true","true"
"126","310126","B-good","true","500","310126","B-good","500","125","5000","0.9783898101507787","1","87","0.7666321554874925","0.8","48.6","75","0.9999999999465554","0.9712","0.7200000000000006","0.557","485.6","1454.8","0","0","false","0.9783898101507787","1","0.696","1.9000000000000017","0.696","0.5347222222222222","0.557660626029654","0.631578947368421","0.6091954022988506","998","1498","0","9.947598300641403E-14","0","true","true","true"
"127","310127","B-good","true","500","310127","B-good","500","125","5000","0.9955840597339484","1","115","0.7406252774966275","1","50.4","75","0.9999999801719929","0.9642","0.8950000000000005","0.5486","482.1","1444.3","0","0","false","0.9955840597339484","1","0.92","0.5000000000000004","0.92","0.5307262569832403","0.5492636382493259","0.2","0.6173913043478261","998","1498","0","8.526512829121202E-14","3.552713678800501E-15","true","true","true"
"128","310128","B-good","true","500","310128","B-good","500","125","5000","0.4009900990099009","0","40","0.4535560988718519","0.4","33.9","75","0.9999990527496239","0.8822","2.945000000000001","0.542","441.1","1321.3","0","0","false","0.4009900990099009","0","0.32","4.249999999999994","0.32","0.4906621392190153","0.5488551348900476","0.5647058823529412","0.475","998","1498","0","8.526512829121202E-14","2.042810365310288E-14","true","true","true"
"129","310129","B-good","true","500","310129","B-good","500","125","5000","0.9174389747697416","1","106","0.5551947387955065","0.7","36","75","0.9999999772630153","0.9092","2.2699999999999987","0.5432","454.6","1361.8","0","0","false","0.9174389747697416","1","0.848","0.9500000000000008","0.848","0.47577092511013214","0.5499340079190497","0.3684210526315789","0.5566037735849056","998","1498","0","9.947598300641403E-14","1.4210854715202004E-14","true","true","true"
"130","310130","B-good","true","500","310130","B-good","500","125","5000","0.9901990435157576","1","95","0.7352574329486501","0.8","48.9","75","0.9999999999998987","0.9748","0.6300000000000006","0.5572","487.4","1460.2","0","0","false","0.9901990435157576","1","0.76","1.5000000000000013","0.76","0.5396825396825397","0.5576528518670496","0.3333333333333333","0.6210526315789474","998","1498","0","8.526512829121202E-14","0","true","true","true"
"132","310132","B-good","true","500","310132","B-good","500","125","5000","0.8029278364278081","1","103","0.5584849539196858","0.55","43.8","75","0.9999999999904116","0.9464","1.3400000000000003","0.5508","473.2","1417.6","0","0","false","0.8029278364278081","1","0.824","1.100000000000001","0.824","0.47388059701492535","0.555156382079459","0.45454545454545453","0.5339805825242718","998","1498","0","7.815970093361102E-14","3.9968028886505635E-15","true","true","true"
"131","310131","B-good","true","500","310131","B-good","500","125","5000","0.9314206186232206","1","99","0.39604419400222923","0.45","35.7","75","0.9999999997243914","0.9","2.4999999999999987","0.55","450","1348","0","0","false","0.9314206186232206","1","0.792","1.3000000000000012","0.792","0.524","0.5528888888888889","0.46153846153846156","0.5656565656565656","998","1498","0","8.526512829121202E-14","2.042810365310288E-14","true","true","true"
"133","310133","B-good","true","500","310133","B-good","500","125","5000","0.8814994686598715","1","94","0.654620348133229","0.65","45","75","0.9999999999400639","0.9092","2.269999999999998","0.5556","454.6","1361.8","0","0","false","0.8814994686598715","1","0.752","1.5500000000000014","0.752","0.5066079295154186","0.5604927408710955","0.6129032258064516","0.5531914893617021","998","1498","0","9.237055564881302E-14","1.9539925233402755E-14","true","true","true"
"134","310134","B-good","true","500","310134","B-good","500","125","5000","0.9946080309222399","1","94","0.7741799203990685","0.95","43.8","75","0.994107361970529","0.8486","3.785000000000008","0.5416","424.3","1270.9","0.006","0","false","0.9946080309222399","1","0.752","1.5500000000000014","0.752","0.5165125495376486","0.5460758897006834","0.3225806451612903","0.6382978723404256","998","1498","0","8.526512829121202E-14","3.375077994860476E-14","true","true","true"
"135","310135","B-good","true","500","310135","B-good","500","125","5000","0.4009900990099009","0","38","0.8600343802866977","1","49.2","75","0.9999999869591611","0.9618","0.9550000000000007","0.5488","480.9","1440.7","0","0","false","0.4009900990099009","0","0.304","4.349999999999993","0.304","0.5392670157068062","0.5491786234144312","0.5747126436781609","0.47368421052631576","998","1498","0","7.105427357601002E-14","1.0658141036401503E-14","true","true","true"
"136","310136","B-good","true","500","310136","B-good","500","125","5000","0.9431811237123936","1","96","0.5191183449586667","0.6","36.3","75","0.9998912315782491","0.8314","4.2149999999999945","0.5324","415.7","1245.1","0","0","false","0.9431811237123936","1","0.768","1.4500000000000013","0.768","0.49110320284697506","0.5407745970651913","0.5172413793103449","0.5729166666666666","998","1498","0","5.6843418860808015E-14","2.4868995751603507E-14","true","true","true"
"138","310138","B-good","true","500","310138","B-good","500","125","5000","0.9822491904206395","1","86","0.537039047975387","0.5","38.7","75","0.9999941174970735","0.8448","3.8800000000000052","0.5466","422.4","1265.2","0","0","false","0.9822491904206395","1","0.688","1.9500000000000017","0.688","0.4832474226804124","0.5582386363636364","0.4358974358974359","0.6162790697674418","998","1498","0","1.1368683772161603E-13","5.1514348342607263E-14","true","true","true"
"137","310137","B-good","true","500","310137","B-good","500","125","5000","0.4009900990099009","0","44","0.5903972189925056","0.5","42","75","0.9999999998651775","0.919","2.024999999999998","0.5504","459.5","1376.5","0","0","false","0.4009900990099009","0","0.352","4.0499999999999945","0.352","0.5185185185185185","0.5532100108813928","0.5308641975308642","0.4772727272727273","998","1498","0","8.526512829121202E-14","2.6645352591003757E-14","true","true","true"
"139","310139","B-good","true","500","310139","B-good","500","125","5000","0.832766961303352","1","66","0.6984237462742253","0.8","47.4","75","0.9999999988000777","0.9596","1.0100000000000005","0.542","479.8","1437.4","0","0","false","0.832766961303352","1","0.528","2.9499999999999984","0.528","0.4801980198019802","0.5446019174656107","0.5084745762711864","0.5606060606060606","998","1498","0","6.394884621840902E-14","6.217248937900877E-15","true","true","true"
"140","310140","B-good","true","500","310140","B-good","500","125","5000","0.5","0.5","60","0.6555368288218888","0.85","37.8","75","0.9999999999998179","0.9438","1.4050000000000007","0.5602","471.9","1413.7","0","0","false","0.5","0.5","0.48","3.2499999999999973","0.48","0.5231316725978647","0.562407289680017","0.47692307692307695","0.5","998","1498","0","9.947598300641403E-14","5.329070518200751E-15","true","true","true"
"141","310141","B-good","true","500","310141","B-good","500","125","5000","0.353883495145631","0","63","0.6177685333422489","0.7","48.3","75","0.9999999981908939","0.8524","3.690000000000006","0.5496","426.2","1276.6","0","0","false","0.353883495145631","0","0.504","3.099999999999998","0.504","0.5121951219512195","0.5560769591740967","0.5161290322580645","0.47619047619047616","998","1498","0","9.947598300641403E-14","3.019806626980426E-14","true","true","true"
"142","310142","B-good","true","500","310142","B-good","500","125","5000","0.9946080309222399","1","108","0.7526935932973234","0.9","41.1","75","0.9999999999961059","0.962","0.9500000000000007","0.5544","481","1441","0","0","false","0.9946080309222399","1","0.864","0.8500000000000008","0.864","0.46842105263157896","0.5577962577962577","0.5294117647058824","0.6203703703703703","998","1498","0","9.237055564881302E-14","8.881784197001252E-16","true","true","true"
"144","310144","B-good","true","500","310144","B-good","500","125","5000","0.3094519384963682","0","80","0.5647773837941605","0.6","40.8","75","0.9999999999671735","0.9442","1.3950000000000002","0.5602","472.1","1414.3","0","0","false","0.3094519384963682","0","0.64","2.250000000000001","0.64","0.5017921146953405","0.5636517686930735","0.4222222222222222","0.475","998","1498","0","1.1368683772161603E-13","6.661338147750939E-15","true","true","true"
"143","310143","B-good","true","500","310143","B-good","500","125","5000","0.9174389747697416","1","90","0.5014943480953133","0.6","37.2","75","0.9768913297179346","0.8126","4.685000000000011","0.5322","406.3","1216.9","0.026","0","false","0.9174389747697416","1","0.72","1.7500000000000016","0.72","0.5026680896478122","0.539010583312823","0.4857142857142857","0.5666666666666667","998","1498","0","5.3290705182007514E-14","7.993605777301127E-14","true","true","true"
"146","310146","B-good","true","500","310146","B-good","500","125","5000","0.44999999999999996","0","61","0.585186736166076","0.6","45.3","75","0.9999999992012686","0.969","0.7750000000000008","0.546","484.5","1451.5","0","0","false","0.44999999999999996","0","0.488","3.1999999999999975","0.488","0.5032258064516129","0.5473684210526316","0.53125","0.4918032786885246","998","1498","0","8.526512829121202E-14","5.329070518200751E-15","true","true","true"
"145","310145","B-good","true","500","310145","B-good","500","125","5000","0.832766961303352","1","76","0.6741075959879311","0.7","50.7","75","0.9999999999999967","0.9636","0.9100000000000005","0.5644","481.8","1443.4","0","0","false","0.832766961303352","1","0.608","2.45","0.608","0.5769230769230769","0.5639269406392694","0.5510204081632653","0.5526315789473685","998","1498","0","1.0658141036401503E-13","2.6645352591003757E-15","true","true","true"
"147","310147","B-good","true","500","310147","B-good","500","125","5000","0.9955840597339484","1","117","0.7752867058086544","0.9","46.8","75","0.9999999999995343","0.965","0.8750000000000007","0.553","482.5","1445.5","0","0","false","0.9955840597339484","1","0.936","0.40000000000000036","0.936","0.5142857142857142","0.5544041450777202","0.875","0.6153846153846154","998","1498","0","7.815970093361102E-14","0","true","true","true"
"148","310148","B-good","true","500","310148","B-good","500","125","5000","0.9009100727155935","1","91","0.7908052625947358","1","45.3","75","0.9999999955709391","0.9688","0.7800000000000006","0.548","484.4","1451.2","0","0","false","0.9009100727155935","1","0.728","1.7000000000000015","0.728","0.42948717948717946","0.5518166804293972","0.4411764705882353","0.5604395604395604","998","1498","0","8.526512829121202E-14","0","true","true","true"
"149","310149","B-good","true","500","310149","B-good","500","125","5000","0.9880470865159074","1","100","0.46182231377065486","0.45","36.3","75","0.9999999982441226","0.8838","2.9049999999999967","0.5532","441.9","1323.7","0","0","false","0.9880470865159074","1","0.8","1.250000000000001","0.8","0.49225473321858865","0.5612129441050011","0.56","0.61","998","1498","0","9.237055564881302E-14","2.1316282072803006E-14","true","true","true"
"150","310150","B-good","true","500","310150","B-good","500","125","5000","0.9880470865159074","1","90","0.718616530115489","0.8","46.5","75","0.9999999944855296","0.8624","3.4400000000000026","0.5412","431.2","1291.6","0","0","false","0.9880470865159074","1","0.72","1.7500000000000016","0.72","0.502906976744186","0.5473098330241187","0.6571428571428571","0.6222222222222222","998","1498","0","7.815970093361102E-14","2.6645352591003757E-14","true","true","true"
"151","310151","B-good","true","500","310151","B-good","500","125","5000","0.6905480615036318","1","32","0.8200852759082853","1","45.3","75","0.9999999999696968","0.9716","0.7100000000000006","0.5464","485.8","1455.4","0","0","false","0.6905480615036318","1","0.256","4.649999999999992","0.256","0.4859154929577465","0.5481679703581721","0.5053763440860215","0.5625","998","1498","0","7.105427357601002E-14","1.1546319456101628E-14","true","true","true"
"152","310152","B-good","true","500","310152","B-good","500","125","5000","0.44999999999999996","0","51","0.5446573595654938","0.5","43.5","75","0.9999999940469463","0.8816","2.9599999999999973","0.532","440.8","1320.4","0","0","false","0.44999999999999996","0","0.408","3.6999999999999957","0.408","0.46790540540540543","0.5406079854809437","0.5135135135135135","0.49019607843137253","998","1498","0","4.973799150320701E-14","1.687538997430238E-14","true","true","true"
"153","310153","B-good","true","500","310153","B-good","500","125","5000","0.832766961303352","1","66","0.826726447155471","0.85","51.9","75","0.9999999998796865","0.9726","0.6850000000000007","0.5412","486.3","1456.9","0","0","false","0.832766961303352","1","0.528","2.9499999999999984","0.528","0.5109489051094891","0.5420522311330455","0.5932203389830508","0.5606060606060606","998","1498","0","5.3290705182007514E-14","4.440892098500626E-15","true","true","true"
"154","310154","B-good","true","500","310154","B-good","500","125","5000","0.9822491904206395","1","90","0.7502444924593122","1","48.9","75","0.9999934340871031","0.9038","2.405000000000005","0.542","451.9","1353.7","0.002","0","false","0.9822491904206395","1","0.72","1.7500000000000016","0.72","0.5051975051975052","0.5459172383270635","0.4","0.6111111111111112","998","1498","0","7.815970093361102E-14","3.197442310920451E-14","true","true","true"
"155","310155","B-good","true","500","310155","B-good","500","125","5000","0.7692398877638839","1","78","0.8964592263228773","1","53.1","75","0.9999999999852667","0.9558","1.1050000000000006","0.5508","477.9","1431.7","0","0","false","0.7692398877638839","1","0.624","2.3500000000000005","0.624","0.5113122171945701","0.5526260724000837","0.6170212765957447","0.5384615384615384","998","1498","0","8.526512829121202E-14","1.7763568394002505E-15","true","true","true"
"156","310156","B-good","true","500","310156","B-good","500","125","5000","0.8814994686598715","1","86","0.7236491968319805","0.7","54","75","0.9999999999995929","0.9746","0.6350000000000006","0.5564","487.3","1459.9","0","0","false","0.8814994686598715","1","0.688","1.9500000000000017","0.688","0.48031496062992124","0.5583829263287503","0.5128205128205128","0.5581395348837209","998","1498","0","1.0658141036401503E-13","0","true","true","true"
"157","310157","B-good","true","500","310157","B-good","500","125","5000","0.832766961303352","1","86","0.6379974009068475","0.75","34.5","75","0.9999999926232539","0.9314","1.7149999999999999","0.5414","465.7","1395.1","0","0","false","0.832766961303352","1","0.688","1.9500000000000017","0.688","0.4868804664723032","0.5454155035430535","0.38461538461538464","0.5465116279069767","998","1498","0","6.039613253960852E-14","7.993605777301127E-15","true","true","true"
"158","310158","B-good","true","500","310158","B-good","500","125","5000","0.9919667203630474","1","88","0.6205822862790882","0.75","41.7","75","0.9999999882652784","0.8942","2.6449999999999987","0.5412","447.1","1339.3","0","0","false","0.9919667203630474","1","0.704","1.8500000000000016","0.704","0.500945179584121","0.5459628718407515","0.5675675675675675","0.6363636363636364","998","1498","0","6.394884621840902E-14","1.9539925233402755E-14","true","true","true"
"159","310159","B-good","true","500","310159","B-good","500","125","5000","0.353883495145631","0","47","0.8497301863887368","1","55.8","75","0.9999999999215057","0.9806","0.48500000000000043","0.5518","490.3","1468.9","0","0","false","0.353883495145631","0","0.376","3.899999999999995","0.376","0.5051546391752577","0.5527228227615746","0.41025641025641024","0.46808510638297873","998","1498","0","8.526512829121202E-14","8.43769498715119E-15","true","true","true"
"160","310160","B-good","true","500","310160","B-good","500","125","5000","0.9975765116109027","1","112","0.5005523508546899","0.55","39.6","75","0.999999995967983","0.9392","1.5200000000000002","0.5462","469.6","1406.8","0","0","false","0.9975765116109027","1","0.896","0.6500000000000006","0.896","0.506578947368421","0.5487649063032368","0.38461538461538464","0.6339285714285714","998","1498","0","8.526512829121202E-14","4.440892098500626E-15","true","true","true"
"162","310162","B-good","true","500","310162","B-good","500","125","5000","0.1970721635721919","0","37","0.5517274292685339","0.55","49.8","75","0.9999999998923481","0.9204","1.9899999999999984","0.553","460.2","1378.6","0","0","false","0.1970721635721919","0","0.296","4.399999999999993","0.296","0.4899497487437186","0.5584528465884399","0.4090909090909091","0.40540540540540543","998","1498","0","8.526512829121202E-14","1.1546319456101628E-14","true","true","true"
"161","310161","B-good","true","500","310161","B-good","500","125","5000","0.5","0.5","52","0.792852912950996","0.9","45","75","0.9999999813165997","0.9442","1.3949999999999996","0.5452","472.1","1414.3","0","0","false","0.5","0.5","0.416","3.649999999999996","0.416","0.5340501792114696","0.5458589281931794","0.4657534246575342","0.5","998","1498","0","7.815970093361102E-14","8.881784197001252E-15","true","true","true"
"163","310163","B-good","true","500","310163","B-good","500","125","5000","0.9822491904206395","1","94","0.8219598094641622","1","48","75","0.999999523410921","0.9532","1.1700000000000004","0.5442","476.6","1427.8","0","0","false","0.9822491904206395","1","0.752","1.5500000000000014","0.752","0.49145299145299143","0.5467897608057071","0.5161290322580645","0.6063829787234043","998","1498","0","8.526512829121202E-14","3.552713678800501E-15","true","true","true"
"164","310164","B-good","true","500","310164","B-good","500","125","5000","0.2682825988187187","0","25","0.6822267460016336","0.75","45.6","75","0.9999999997634849","0.9618","0.9550000000000007","0.5512","480.9","1440.7","0","0","false","0.2682825988187187","0","0.2","4.999999999999991","0.2","0.5026178010471204","0.5531295487627366","0.44","0.4","998","1498","0","7.815970093361102E-14","1.3322676295501878E-14","true","true","true"
"166","310166","B-good","true","500","310166","B-good","500","125","5000","0.2682825988187187","0","57","0.7110928689289759","0.8","48.9","75","0.9999999804548295","0.9634","0.9150000000000007","0.5528","481.7","1443.1","0","0","false","0.2682825988187187","0","0.456","3.399999999999997","0.456","0.4808743169398907","0.5555324891011003","0.5","0.45614035087719296","998","1498","0","9.237055564881302E-14","6.217248937900877E-15","true","true","true"
"165","310165","B-good","true","500","310165","B-good","500","125","5000","0.353883495145631","0","59","0.4144095545878116","0.1","33.6","75","0.9999999999357438","0.9058","2.3549999999999995","0.5472","452.9","1356.7","0","0","false","0.353883495145631","0","0.472","3.299999999999997","0.472","0.4861995753715499","0.5535438286597483","0.5606060606060606","0.4745762711864407","998","1498","0","7.105427357601002E-14","1.5987211554602254E-14","true","true","true"
"167","310167","B-good","true","500","310167","B-good","500","125","5000","0.44999999999999996","0","61","0.49711680111427226","0.5","30","75","0.9999999999979499","0.8326","4.184999999999994","0.5482","416.3","1246.9","0","0","false","0.44999999999999996","0","0.488","3.1999999999999975","0.488","0.4970131421744325","0.5584914724957963","0.5","0.4918032786885246","998","1498","0","7.105427357601002E-14","2.6645352591003757E-14","true","true","true"
"168","310168","B-good","true","500","310168","B-good","500","125","5000","0.9431811237123936","1","86","0.6129403875294664","0.65","43.2","75","0.9999999600524333","0.9216","1.959999999999998","0.5446","460.8","1380.4","0","0","false","0.9431811237123936","1","0.688","1.9500000000000017","0.688","0.5637755102040817","0.54296875","0.38461538461538464","0.5813953488372093","998","1498","0","7.105427357601002E-14","1.9539925233402755E-14","true","true","true"
"169","310169","B-good","true","500","310169","B-good","500","125","5000","0.2682825988187187","0","43","0.8304907482056281","1","54.6","75","0.9999999999834882","0.9696","0.7600000000000007","0.5536","484.8","1452.4","0","0","false","0.2682825988187187","0","0.344","4.099999999999994","0.344","0.48026315789473684","0.5558993399339934","0.524390243902439","0.4418604651162791","998","1498","0","1.0658141036401503E-13","8.881784197001252E-15","true","true","true"
"170","310170","B-good","true","500","310170","B-good","500","125","5000","0.646116504854369","1","75","0.4644752486065025","0.3","37.8","75","0.9999998222365674","0.8586","3.5349999999999966","0.5408","429.3","1285.9","0","0","false","0.646116504854369","1","0.6","2.5","0.6","0.49222065063649223","0.5488003726997438","0.54","0.52","998","1498","0","7.815970093361102E-14","2.220446049250313E-14","true","true","true"
"171","310171","B-good","true","500","310171","B-good","500","125","5000","0.8029278364278081","1","85","0.7381807885935561","0.9","46.8","75","0.9999999206191955","0.9318","1.7049999999999987","0.544","465.9","1395.7","0","0","false","0.8029278364278081","1","0.68","2.0000000000000018","0.68","0.4574780058651026","0.5503326894183301","0.475","0.5411764705882353","998","1498","0","7.105427357601002E-14","2.4868995751603507E-14","true","true","true"
"172","310172","B-good","true","500","310172","B-good","500","125","5000","0.9822491904206395","1","72","0.7387087159963653","0.9","44.7","75","0.9999999984981484","0.9724","0.6900000000000006","0.5438","486.2","1456.6","0","0","false","0.9822491904206395","1","0.576","2.6499999999999995","0.576","0.42028985507246375","0.5473056355409297","0.5094339622641509","0.6388888888888888","998","1498","0","9.237055564881302E-14","2.6645352591003757E-15","true","true","true"
"173","310173","B-good","true","500","310173","B-good","500","125","5000","0.9009100727155935","1","83","0.7864489122831604","0.9","51.3","75","0.9999998814489575","0.9698","0.7550000000000006","0.5492","484.9","1452.7","0","0","false","0.9009100727155935","1","0.664","2.1000000000000014","0.664","0.5165562913907285","0.5502165394926789","0.5","0.5662650602409639","998","1498","0","9.947598300641403E-14","4.440892098500626E-16","true","true","true"
"174","310174","B-good","true","500","310174","B-good","500","125","5000","0.5","0.5","102","0.8372652431451904","1","43.8","75","0.9999999999935459","0.9604","0.9900000000000005","0.5674","480.2","1438.6","0","0","false","0.5","0.5","0.816","1.150000000000001","0.816","0.5707070707070707","0.5672636401499376","0.5652173913043478","0.5","998","1498","0","1.1368683772161603E-13","2.6645352591003757E-15","true","true","true"
"175","310175","B-good","true","500","310175","B-good","500","125","5000","0.832766961303352","1","72","0.4841692183063304","0.5","42.3","75","0.9999999995302089","0.883","2.925","0.5534","441.5","1322.5","0","0","false","0.832766961303352","1","0.576","2.6499999999999995","0.576","0.5247863247863248","0.5571913929784824","0.4716981132075472","0.5555555555555556","998","1498","0","9.237055564881302E-14","2.042810365310288E-14","true","true","true"
"176","310176","B-good","true","500","310176","B-good","500","125","5000","0.3094519384963682","0","44","0.5435354013527987","0.6","46.2","75","0.9999999998934742","0.9304","1.7399999999999984","0.5516","465.2","1393.6","0","0","false","0.3094519384963682","0","0.352","4.0499999999999945","0.352","0.5172413793103449","0.554170249355116","0.4444444444444444","0.45454545454545453","998","1498","0","7.815970093361102E-14","1.687538997430238E-14","true","true","true"
"177","310177","B-good","true","500","310177","B-good","500","125","5000","0.6905480615036318","1","72","0.7600322905563546","1","54.6","75","0.9999999999637927","0.9344","1.6400000000000001","0.5582","467.2","1399.6","0","0","false","0.6905480615036318","1","0.576","2.6499999999999995","0.576","0.5609756097560976","0.5580051369863014","0.39622641509433965","0.5277777777777778","998","1498","0","9.947598300641403E-14","7.993605777301127E-15","true","true","true"
"178","310178","B-good","true","500","310178","B-good","500","125","5000","0.5","0.5","60","0.7024959617372722","0.8","42","75","0.9999970315022813","0.8962","2.5950000000000006","0.5464","448.1","1342.3","0","0","false","0.5","0.5","0.48","3.2499999999999973","0.48","0.5375722543352601","0.547422450345905","0.5230769230769231","0.5","998","1498","0","7.815970093361102E-14","1.0658141036401503E-14","true","true","true"
"179","310179","B-good","true","500","310179","B-good","500","125","5000","0.9680589764391282","1","111","0.5471163515272773","0.5","40.2","75","0.9999999975788976","0.948","1.300000000000001","0.5476","474","1420","0","0","false","0.9680589764391282","1","0.888","0.7000000000000006","0.888","0.5269230769230769","0.5487341772151899","0.7142857142857143","0.5765765765765766","998","1498","0","7.815970093361102E-14","8.881784197001252E-16","true","true","true"
"180","310180","B-good","true","500","310180","B-good","500","125","5000","0.9431811237123936","1","94","0.6746180162551987","0.8","45.3","75","0.9999999834753298","0.949","1.2750000000000001","0.5512","474.5","1421.5","0","0","false","0.9431811237123936","1","0.752","1.5500000000000014","0.752","0.5254901960784314","0.552581664910432","0.5483870967741935","0.574468085106383","998","1498","0","9.237055564881302E-14","4.440892098500626E-15","true","true","true"
"181","310181","B-good","true","500","310181","B-good","500","125","5000","0.5990099009900991","1","60","0.693906572963862","0.75","46.2","75","0.998789178826869","0.8162","4.595000000000004","0.526","408.1","1222.3","0.006","0","false","0.5990099009900991","1","0.48","3.2499999999999973","0.48","0.49510337323177367","0.5329576084293065","0.6","0.5166666666666667","998","1498","0","4.973799150320701E-14","2.3092638912203256E-14","true","true","true"
"182","310182","B-good","true","500","310182","B-good","500","125","5000","0.9822491904206395","1","104","0.6569293560493006","0.7","46.8","75","0.9999999578487438","0.9074","2.314999999999997","0.542","453.7","1359.1","0","0","false","0.9822491904206395","1","0.832","1.050000000000001","0.832","0.4816414686825054","0.548159576812872","0.5238095238095238","0.5961538461538461","998","1498","0","7.815970093361102E-14","2.4868995751603507E-14","true","true","true"
"183","310183","B-good","true","500","310183","B-good","500","125","5000","0.8814994686598715","1","86","0.7770026104696321","0.9","49.2","75","0.9999999998703452","0.9498","1.2550000000000003","0.55","474.9","1422.7","0","0","false","0.8814994686598715","1","0.688","1.9500000000000017","0.688","0.47410358565737054","0.5540113708149084","0.5128205128205128","0.5581395348837209","998","1498","0","8.526512829121202E-14","7.993605777301127E-15","true","true","true"
"184","310184","B-good","true","500","310184","B-good","500","125","5000","0.7317174011812813","1","85","0.6271187624768986","0.7","40.2","75","0.9999999999999994","0.9628","0.9300000000000008","0.57","481.4","1442.2","0","0","false","0.7317174011812813","1","0.68","2.0000000000000018","0.68","0.5376344086021505","0.5712505193186539","0.475","0.5294117647058824","998","1498","0","1.1368683772161603E-13","0","true","true","true"
"185","310185","B-good","true","500","310185","B-good","500","125","5000","0.23076011223611606","0","50","0.6638156885944815","0.7","43.2","75","0.9999999971404776","0.923","1.9249999999999994","0.5466","461.5","1382.5","0","0","false","0.23076011223611606","0","0.4","3.7499999999999956","0.4","0.4857142857142857","0.5516793066088841","0.44","0.44","998","1498","0","9.237055564881302E-14","8.881784197001252E-15","true","true","true"
"186","310186","B-good","true","500","310186","B-good","500","125","5000","0.5990099009900991","1","64","0.7368610094355484","1","45","75","0.9999999997538733","0.9468","1.3300000000000005","0.5538","473.4","1418.2","0","0","false","0.5990099009900991","1","0.512","3.049999999999998","0.512","0.49624060150375937","0.5570342205323194","0.4426229508196721","0.515625","998","1498","0","8.526512829121202E-14","8.881784197001252E-15","true","true","true"
"187","310187","B-good","true","500","310187","B-good","500","125","5000","0.9680589764391282","1","71","0.7498818944632396","0.85","45.3","75","0.9999999999998993","0.9668","0.8300000000000007","0.5548","483.4","1448.2","0","0","false","0.9680589764391282","1","0.568","2.6999999999999993","0.568","0.5180722891566265","0.5560612329333885","0.46296296296296297","0.6197183098591549","998","1498","0","9.237055564881302E-14","3.1086244689504383E-15","true","true","true"
"188","310188","B-good","true","500","310188","B-good","500","125","5000","0.3094519384963682","0","38","0.749898366355667","0.95","44.4","75","0.9999992770095767","0.9094","2.2649999999999992","0.5396","454.7","1362.1","0","0","false","0.3094519384963682","0","0.304","4.349999999999993","0.304","0.5099337748344371","0.5425555311194193","0.5172413793103449","0.4473684210526316","998","1498","0","6.394884621840902E-14","1.0658141036401503E-14","true","true","true"
"189","310189","B-good","true","500","310189","B-good","500","125","5000","0.9612361174447144","1","88","0.48070269907731394","0.4","46.2","75","0.9998790613740628","0.8072","4.820000000000013","0.5388","403.6","1208.8","0.002","0","false","0.9612361174447144","1","0.704","1.8500000000000016","0.704","0.5155601659751037","0.5443508424182358","0.6486486486486487","0.5909090909090909","998","1498","0","8.526512829121202E-14","7.815970093361102E-14","true","true","true"
